상품명,가격,할인율,평점,용량,전성분,URL
하트팝 듀오 블러셔,"15,200원",20%,4.8,7.5g,"[1] 탤크, 마그네슘/포타슘/실리콘/플루오라이드/하이드록사이드/옥사이드, 마이카, 실리카, 나일론-12, 티타늄디옥사이드 (CI 77891), 헥실라우레이트, 마그네슘스테아레이트, 페닐트라이메티콘, 다이아이소스테아릴말레이트, 옥틸도데실스테아로일스테아레이트, 다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트, 다이메티콘, 트라이에톡시카프릴릴실레인, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 울트라마린, 아이소스테아릴네오펜타노에이트, 에틸헥실글리세린, 글리세릴카프릴레이트, 알루미늄하이드록사이드, 하이드로젠다이메티콘, 황색4호, 적색226호, 아이소프로필티타늄트라이아이소스테아레이트, 미리스틱애씨드, 세테아릴알코올 [2] 탤크, 마그네슘/포타슘/실리콘/플루오라이드/하이드록사이드/옥사이드, 마이카, 티타늄디옥사이드 (CI 77891), 실리카, 나일론-12, 헥실라우레이트, 마그네슘스테아레이트, 페닐트라이메티콘, 다이아이소스테아릴말레이트, 알루미늄하이드록사이드, 울트라마린, 트라이에톡시카프릴릴실레인, 옥틸도데실스테아로일스테아레이트, 다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 다이메티콘, 적색226호, 아이소스테아릴네오펜타노에이트, 에틸헥실글리세린, 글리세릴카프릴레이트, 하이드로젠다이메티콘, 아이소프로필티타늄트라이아이소스테아레이트, 미리스틱애씨드, 세테아릴알코올",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62606
님프 광채 볼류머 투명한 물광,"30,000원",25%,4.7,24g*2 (24g + 24g),"하이드로제네이티드폴리데센, 하이드로제네이티드폴리아이소부텐, 피마자씨오일, 에틸렌/프로필렌코폴리머, 에틸헥실올리베이트, 폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트, 향료, 카프릴릴글라이콜, 다이아이소스테아릴말레이트, 아르간커넬오일, 옥틸도데실스테아로일스테아레이트, 에틸헥실글리세린, 아보카도오일, 티타늄디옥사이드 (CI 77891), 1,2-헥산다이올, 울트라마린, 적색산화철, 하이드롤라이즈드하이알루로닉애씨드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62036
마이 베스트 톤 아이즈,"6,800원",15%,4.7,1g,"소싯적 핑크 : 칼슘알루미늄보로실리케이트, 다이페닐실록시페닐트라이메티콘, 티타늄디옥사이드 (CI 77891), 폴리프로필렌, 다이아이소스테아릴말레이트, 비스-다이글리세릴폴리아실아디페이트-2, 비스-베헤닐/아이소스테아릴/피토스테릴다이머다이리놀레일다이머다이리놀리에이트, 칼슘티타늄보로실리케이트, 카프릴릭/카프릭트라이글리세라이드, 실리카, 하이드로제네이티드유채씨오일, 적색산화철, 합성플루오르플로고파이트, 글리세릴카프릴레이트, 틴옥사이드, 알루미늄하이드록사이드, 적색226호, 황색4호, 울트라마린, 트라이에톡시카프릴릴실레인 엎어져도 라벤더 : 마그네슘/포타슘/실리콘/플루오라이드/하이드록사이드/옥사이드, 마이카, 라우로일라이신, 티타늄디옥사이드 (CI 77891), 실리카, 탤크, 알루미늄전분옥테닐석시네이트, 아이소아밀라우레이트, 징크스테아레이트, 페닐트라이메티콘, 스테아릴다이메티콘, 카프릴릭/카프릭트라이글리세라이드, 알루미늄하이드록사이드, 하이드로젠다이메티콘, 글리세릴카프릴레이트, 알루미늄미리스테이트, 적색226호, 울트라마린, 황색4호, 다이아이소스테아릴말레이트, 메티콘, 트라이에톡시카프릴릴실레인, 흑색산화철, 다이메티콘, 하이드로제네이티드폴리데센, 세테아릴알코올, 황색산화철",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=61501
하트팝 블러셔,"10,400원",20%,4.8,4g,"탤크, 마이카, 티타늄디옥사이드 (CI 77891), 마그네슘/포타슘/실리콘/플루오라이드/하이드록사이드/옥사이드, 칼슘티타늄보로실리케이트, 페닐트라이메티콘, 다이아이소스테아릴말레이트, 펜타에리스리틸테트라에틸헥사노에이트, 피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트, 징크스테아레이트, 하이드로제네이티드폴리아이소부텐, 마그네슘미리스테이트, 다이메티콘크로스폴리머, 다이메티콘, 에틸헥실글리세린, 틴옥사이드, 카프릴릴글라이콜, 아이소프로필티타늄트라이아이소스테아레이트, 미리스틱애씨드, 카민, 적색산화철, 토코페롤, 코코-카프릴레이트/카프레이트, 캐스터오일/아이피디아이코폴리머, 카프릴릭/카프릭/석시닉트라이글리세라이드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=61500
순정판텐소사이드10시카밤 50ml *2,"35,000원",30%,4.9,50ml*2(100ml),"정제수, 부틸렌글라이콜, 판테놀, 스쿠알란, 세테아릴알코올,1,2-헥산다이올, 하이드로제네이티드폴리(C6-14올레핀), 페닐트라이메티콘, 다이아이소스테아릴말레이트, 폴리글리세릴-10스테아레이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 글리세릴스테아레이트시트레이트, 글리세릴스테아레이트, 세테아릴글루코사이드, 하이드로제네이티드레시틴, 트로메타민, 글리세린, 카프릴릴글라이콜, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 다이소듐이디티에이, 에틸헥실글리세린, 솔비탄아이소스테아레이트, 마데카소사이드, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 글루코오스, 녹차추출물, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60201
순정 판텐소사이드 마스크 25ml,"1,700원",15%,4.8,25ml,"정제수, 다이프로필렌글라이콜, 1,2-헥산다이올, 카보머, 폴리글리세릴-10라우레이트, 글리세린, 폴리글리세릴-10미리스테이트, 알지닌, 알란토인, 에틸헥실글리세린, 판테놀, 다이소듐이디티에이, 트레할로오스, 병풀잎추출물, 마데카소사이드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59996
0.2 테라피 에어 마스크 20ml,"1,500원",,0.2,20ml,"정제수, 글리세레스-26, 다이프로필렌글라이콜, 프로판다이올, 에탄올, 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 하이드록시에틸우레아, 소듐카보머, 알란토인, 스페인감초뿌리추출물, 녹차추출물, 하이드록시에틸셀룰로오스, 생강추출물, 콥티스뿌리추출물, 데하이드로아세틱애씨드, 소듐하이알루로네이트, 다이포타슘글리시리제이트, 다이소듐이디티에이, 카프릴릭/카프릭트라이글리세라이드, 폴리글리세릴-10라우레이트, 폴리글리세릴-10미리스테이트, 보스웰리아검, 리모넨, 베타-글루칸, 하이드로제네이티드레시틴, 알로에베라잎추출물(13.75ppm), 라벤더오일, 와일드제라늄오일, 대왕송오일, 유칼립투스잎오일, 세라마이드엔피, 피토스테릴/옥틸도데실라우로일글루타메이트, 레몬추출물, 필리핀오렌지전초오일",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59994
뽀오얀 미소 발효 립&아이 리무버 250ml,"21,000원",30%,4.8,250ml *2,"정제수, 세틸에틸헥사노에이트, C9-12알케인, C18-21알케인, 글리세린, 아이소도데케인, 헥실렌글라이콜, 소듐클로라이드, 코코-카프릴레이트/카프레이트, 카프릴릴/카프릴글루코사이드, 라우릴메틸글루세스-10하이드록시프로필다이모늄클로라이드, 1,2-헥산다이올, 다이포타슘포스페이트, 소듐메타포스페이트, 에틸헥실글리세린, 부틸렌글라이콜, 포타슘포스페이트, 효모/보리씨발효여과물, 프로판다이올, 쌀겨오일, 모나스커스/쌀발효물, 돌콩지질, 토코페롤, 다이소듐이디티에이",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59621
뽀오얀 클렌징 오일 + 뽀오얀 클렌징 폼,"21,000원",25%,4.7,[뽀오얀 클렌징 오일] 150ml / [뽀오얀 클렌징 폼] 150ml,"[뽀오얀 클렌징 오일] C12-15알킬벤조에이트, 펜타에리스리틸테트라에틸헥사노에이트, 세틸에틸헥사노에이트, 카프릴릭/카프릭트라이글리세라이드, 폴리글리세릴-6다이카프레이트, 트라이에틸헥사노인, 폴리글리세릴-10다이아이소스테아레이트, 펜타에리스리틸테트라아이소스테아레이트, 아이소프로필팔미테이트, 폴리글리세릴-6카프릴레이트, C12-15알코올, 향료, 부틸렌글라이콜, 정제수, 시어버터, 효모/보리씨발효여과물, 프로판다이올, 코튼추출물, 모나스커스/쌀발효물, 1,2-헥산다이올, 돌콩지질, 에틸헥실글리세린, 다이소듐이디티에이 / [뽀오얀 클렌징 폼] 정제수, 글리세린, 팔미틱애씨드, 라우릭애씨드, 스테아릭애씨드, 포타슘하이드록사이드, 미리스틱애씨드, 피이지-32, 다이프로필렌글라이콜, 코카미도프로필베타인, 소듐미리스토일글루타메이트, 글리세릴스테아레이트, 피이지-100스테아레이트, 소듐클로라이드, 페녹시에탄올, 향료, 아라키딕애씨드, 소듐벤조에이트, 황련뿌리추출물, 다이소듐이디티에이, 부틸렌글라이콜, 포타슘솔베이트, 비에이치티, 효모/보리씨발효여과물, 카카오씨추출물, 덱스트린, 쌀발효여과물, 프로판다이올, 1,2-헥산다이올, 락토바실러스/콩발효추출물, 에틸헥실글리세린",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59620
오마이래쉬 마스카라 1호 탑코트 12g *2,"10,800원",10%,4.7,12 g,"정제수, 에탄올, 피브이피, 브이피/브이에이코폴리머, 카보머, 트로메타민, 펜틸렌글라이콜, 1,2-헥산다이올, 다이소듐이디티에이, 버지니아풍년화잎수, 라벤더꽃수, 프로필렌글라이콜, 부틸렌글라이콜, 오렌지추출물, 라즈베리추출물, 캐모마일꽃추출물, 키위추출물, 살구씨추출물, 자몽추출물, 시트릭애씨드, 소듐벤조에이트, 포타슘솔베이트, 페녹시에탄올",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=56293
마스카라 전용 리무버 80ml *2,"15,300원",10%,4.9,80ml,"정제수, 사이클로펜타실록산, 코코넛오일,헥실렌글라이콜, 코코-카프릴레이트/카프레이트, 소듐클로라이드, 라우릴메칠글루세스-10하이드록시프로필디모늄클로라이드, 페녹시에탄올, 디포타슘포스페이트, 카프릴릴/카프릴글루코사이드, 에칠헥실글리세린, 디소듐이디티에이, 포타슘포스페이트, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=56292
파워 래쉬 속눈썹 영양제 6g*2,"46,000원",,4.8,6g*2,"정제수, 부틸렌글라이콜, 카페인, 판테놀, 나이아신아마이드, 1,2-헥산다이올, 펜틸렌글라이콜, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 알지닌, 소듐하이알루로네이트, 녹차수, 글루타믹애씨드, 다이소듐이디티에이, 바이오틴, 칡뿌리추출물, 녹차뿌리추출물, 에틸헥실글리세린",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=56191
제로피지 드라잉 파우더 4g,"6,380원",14%,4.9,4g,"실리카, 마이카, 카프릴릭/카프릭트라이글리세라이드, 하이드록시아파타이트, 다이메티콘/비닐다이메티콘크로스폴리머, 메티콘, 1,2-헥산다이올, 글리세릴카프릴레이트, 리모넨, 구주소나무잎오일, 정제수, 부틸렌글라이콜, 라임전초오일, 유칼립투스잎오일, 오렌지껍질오일, 베르가모트오일, 코튼추출물, 레몬껍질오일, 흰버드나무껍질추출물, 편백잎추출물, 오레가노잎추출물, 육계나무껍질추출물, 쇠비름추출물, 황금추출물, 락토바실러스/콩발효추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=54847
수분가득 콜라겐 토너 200ml,"18,900원",10%,4.6,200 ml,"정제수, 하이드롤라이즈드콜라겐(205,600ppm), 글리세린, 프로판다이올, 변성알코올, 베타인, 1,2-헥산다이올, 부틸렌글라이콜, 글리세릴폴리메타크릴레이트, 피피지-13-데실테트라데세스-24, 잔탄검, 셀룰로오스검, 에틸헥실글리세린, 다이소듐이디티에이, 베타-글루칸, 하이드롤라이즈드루핀단백질, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=53260
