상품명,가격,할인율,평점,용량,전성분,URL
시그니아 크림 스페셜 기프트 세트,"256,000원",20%,4.9,시그니아 바이탈 리프팅 크림 60ml + 시그니아 스킨 리파이닝 워터 75ml + 시그니아 에센셜 밸런싱 에멀젼 50ml + 시그니아 코어 리프팅 세럼 30ml,"[크림] 정제수, 부틸렌글라이콜, 글리세린, 베헤닐알코올, 세틸에틸헥사노에이트, 스쿠알란, 다이메티콘, 하이드로제네이티드폴리(C6-14올레핀), 피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트, 피이지-60글리세릴아이소스테아레이트, 프로필렌글라이콜, 세테아릴알코올, 사이클로펜타실록세인, 글리세릴스테아레이트, 아세틸글루코사민, 폴리글리세릴-10스테아레이트, 나이아신아마이드, 하이드로제네이티드로진, 페녹시에탄올, 메도우폼씨오일, 세라마이드엔피, 피이지-32, 피이지-6, 폴리아크릴레이트-13, 아르간커넬오일, 하이드로제네이티드레시틴, 폴리메틸메타크릴레이트, 폴리아이소부텐, 다이메티콘올, 피이지-5레이프씨드스테롤, 팔미틱애씨드, 향료, 만니톨, 티몰트라이메톡시신나메이트, 잔탄검, 카퍼트라이펩타이드-1, 에틸헥실글리세린, 토코페롤, 다이소듐이디티에이, 포타슘세틸포스페이트, 아가, 아데노신, 알지닌/라이신폴리펩타이드, 소듐하이알루로네이트, 폴리솔베이트20, 수선화비늘줄기추출물, 솔비탄아이소스테아레이트, 1,2-헥산다이올, 벤질살리실레이트, 덱스트린, 카카오추출물, 피토스핑고신, 하이드록시시트로넬알, 프로판다이올, 시트로넬올, 제라니올, 리모넨, 헥실신남알, 카프릴릴글라이콜, 아세틸테트라펩타이드-11, 소르빅애씨드, 메톡시피이지-114/폴리엡실론카프로락톤, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 아세틸헵타펩타이드-4, 복사나무잎추출물, 라이신, 알지닌, 히스티딘, 글루코오스, 헥사펩타이드-9, 자일로오스, 아세틸헥사펩타이드-8, 소듐하이드록사이드, 만노오스, 소듐클로라이드, 레시틴, 펜틸렌글라이콜, 아세틸옥타펩타이드-3, 하이드로제네이티드포스파티딜콜린, 소듐포스페이트, 하이드롤라이즈드오크라추출물, 콜레스테롤, 푸코오스, 다이팔미토일하이드록시프롤린, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 하이드롤라이즈드기장, 칼슘클로라이드 [워터] 정제수, 부틸렌글라이콜, 글리세린, 베타인, 피이지/피피지-17/6코폴리머, 나이아신아마이드, 1,2-헥산다이올, 글리세릴폴리메타크릴레이트, 피피지-13-데실테트라데세스-24, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 잔탄검, 페녹시에탄올, 트로메타민, 에틸헥실글리세린, 향료, 아데노신, 다이소듐이디티에이, 수선화비늘줄기추출물, 황수선추출물, 금, 프로판다이올, 벤질살리실레이트, 하이드록시시트로넬알, 시트릭애씨드, 락틱애씨드, 폴리카프로락톤, 글라이콜릭애씨드, 에탄올, 프로테아제, 피이지-75, 메톡시피이지-114/폴리엡실론카프로락톤, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 카프릴릴글라이콜, 토코페롤, 복사나무잎추출물, 라이신, 알지닌, 히스티딘, 파파인, 글루코오스, 자일로오스, 만노오스, 소듐클로라이드, 레시틴, 펜틸렌글라이콜, 하이드로제네이티드포스파티딜콜린, 카퍼트라이펩타이드-1, 소듐포스페이트, 덱스트린, 하이드롤라이즈드오크라추출물, 콜레스테롤, 푸코오스, 다이팔미토일하이드록시프롤린, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 하이드롤라이즈드기장, 칼슘클로라이드 [에멀젼] 정제수, 부틸렌글라이콜, 글리세린, 다이메티콘, 펜타에리스리틸테트라에틸헥사노에이트, 나이아신아마이드, 하이드로제네이티드폴리(C6-14올레핀), 다이아이소스테아릴말레이트, 합성왁스, 1,2-헥산다이올, C14-22알코올, 식물성스쿠알란, 시어버터, 비스-다이글리세릴폴리아실아디페이트-2, 폴리글리세릴-10스테아레이트, 하이드록시프로필스타치포스페이트, 글리세릴스테아레이트, 세테아릴알코올, 글리세릴스테아레이트시트레이트, 폴리메틸실세스퀴옥세인, 하이드로제네이티드식물성오일, 하이드로제네이티드레시틴, C12-20알킬글루코사이드, 스테아릭애씨드, 판테놀, 카프릴릴글라이콜, 카보머, 글리세릴카프릴레이트, 팔미틱애씨드, 페녹시에탄올, 트로메타민, 향료, 다이소듐이디티에이, 아데노신, 에틸헥실글리세린, 수선화비늘줄기추출물, 콜레스테롤, 세라마이드엔피, 황수선추출물, 벤질살리실레이트, 덱스트린, 하이드롤라이즈드루핀단백질, 카카오추출물, 프로판다이올, 하이드록시시트로넬알, 글루코오스, 글라이코프로테인, 메톡시피이지-114/폴리엡실론카프로락톤, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 복사나무잎추출물, 라이신, 알지닌, 히스티딘, 자일로오스, 토코페롤, 만노오스, 소듐클로라이드, 레시틴, 펜틸렌글라이콜, 하이드로제네이티드포스파티딜콜린, 카퍼트라이펩타이드-1, 소듐포스페이트, 하이드롤라이즈드오크라추출물, 푸코오스, 다이팔미토일하이드록시프롤린, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 하이드롤라이즈드기장, 칼슘클로라이드 [세럼] 정제수, 부틸렌글라이콜, 스쿠알란, 메틸트라이메티콘, 글리세린, 나이아신아마이드, 비스-하이드록시에톡시프로필다이메티콘, 1,2-헥산다이올, 시어버터, 스테아릭애씨드, 팔미틱애씨드, 글리세릴스테아레이트, 피이지-100스테아레이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, C14-22알코올, 향료, 카보머, 아르간커넬오일, 글리세릴카프릴레이트, 만니톨, C12-20알킬글루코사이드, 잔탄검, 트로메타민, 티타늄디옥사이드 (CI 77891), 에틸헥실글리세린, 다이소듐이디티에이, 아데노신, 합성플루오르플로고파이트, 수선화비늘줄기추출물, 솔비탄아이소스테아레이트, 덱스트린, 카카오추출물, 벤질살리실레이트, 하이드록시시트로넬알, 프로판다이올, 시트로넬올, 미리스틱애씨드, 아라키딕애씨드, 제라니올, 리모넨, 헥실신남알, 글루코오스, 토코페롤, 틴옥사이드, 카프릴릴글라이콜, 아세틸테트라펩타이드-11, 메톡시피이지-114/폴리엡실론카프로락톤, 아세틸헵타펩타이드-4, 복사나무잎추출물, 라이신, 알지닌, 히스티딘, 헥사펩타이드-9, 자일로오스, 페녹시에탄올, 아세틸헥사펩타이드-8, 소듐하이드록사이드, 만노오스, 소듐클로라이드, 레시틴, 펜틸렌글라이콜, 아세틸옥타펩타이드-3, 하이드로제네이티드포스파티딜콜린, 카퍼트라이펩타이드-1, 소듐포스페이트, 하이드롤라이즈드오크라추출물, 콜레스테롤, 푸코오스, 다이팔미토일하이드록시프롤린, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 하이드롤라이즈드기장, 칼슘클로라이드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=55798
아이 디자이너 펜슬,"28,800원",10%,4.6,0.13g,"흑색산화철, 트라이메틸실록시실리케이트, 다이메티콘, 메틸트라이메티콘, 합성왁스, 칸데릴라왁스, 세레신, 아크릴레이트/스테아릴아크릴레이트/다이메티콘메타크릴레이트코폴리머, 다이스테아다이모늄헥토라이트, 폴리부텐, 합성플루오르플로고파이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=19486
벨벳 나이트 퍼퓸드 샤워젤 250g,"37,600원",20%,4.8,250ml,"정제수, 소듐라우레스설페이트, 향료, 코카미도프로필베타인, 소듐클로라이드, 소듐벤조에이트, 폴리솔베이트60, 코카마이드엠이에이, 변성알코올, 부테스-3, 카프릴릴글라이콜, 폴리쿼터늄-10, 페녹시에탄올, 소듐벤조트라이아졸릴부틸페놀설포네이트, 시트릭애씨드, 소듐메타포스페이트, 글리세릴카프릴레이트, 폴리쿼터늄-7, 2,3-부탄다이올, 리날룰, 다이소듐이디티에이, 리모넨, 트라이부틸시트레이트, 카프릴릭/카프릭트라이글리세라이드, 부틸렌글라이콜, 자색401호, 황색4호, 적색227호, 청색1호, 석류추출물, 로즈힙꽃오일, 라벤더오일, 라임전초오일, 라즈베리씨오일, 크랜베리씨오일, 석류나무꽃추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=27194
UV 프로텍터 액티브 선 밤 SPF 50+/PA++++ 10g,"34,200원",10%,4.8,10g,"정제수, 다이부틸아디페이트, 합성왁스, 다이카프릴릴카보네이트, 코코-카프릴레이트/카프레이트, 부틸옥틸살리실레이트, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 디에칠아미노하이드록시벤조일헥실벤조에이트, 다이에틸헥실2,6-나프탈레이트, 에칠헥실트리아존, 오조케라이트, 나이아신아마이드, 폴리실리콘-15, 비닐다이메티콘, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트, 글리세릴카프릴레이트, 부틸렌글라이콜, 소듐클로라이드, 폴리C10-30알킬아크릴레이트, 프로판다이올, 향료, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 폴리글리세릴-5폴리리시놀리에이트, 에틸헥실글리세린, 아데노신, 에틸헥실팔미테이트, 토코페롤, 1,2-헥산다이올, 펜틸렌글라이콜, 모란추출물, 작약뿌리추출물, 카보머, 다이소듐이디티에이, 토코페릴아세테이트, 효모발효여과물, 해바라기씨오일, 작약꽃추출물, 베타-카로틴, 쌀겨오일, 디엔에이, 버지니아풍년화껍질/잎/잔가지추출물, 센티드제라늄추출물, 치자꽃추출물, 살비아수, 판테놀, 3-O-에틸아스코빅애씨드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57792
NEW 헬씨 글로우 듀이 밤 10g,"38,700원",10%,4.7,10g,"폴리글리세릴-2트라이아이소스테아레이트, 옥틸도데칸올, 다이아이소스테아릴말레이트, 다이카프릴릴카보네이트, 펜타에리스리틸테트라아이소스테아레이트, 합성왁스, 카프릴릭/카프릭트라이글리세라이드, 토코페릴아세테이트, 피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트, 피마자씨오일, 마카다미아씨오일폴리글리세릴-6에스터스베헤네이트, 마이카, 에틸렌/프로필렌코폴리머, 티타늄디옥사이드 (CI 77891), 합성플루오르플로고파이트, 오조케라이트, 실리카, 실리카실릴레이트, 스테아랄코늄헥토라이트, 시어버터, 알파-비사보롤, 향료, 프로필렌카보네이트, 토코페롤, 글리세릴베헤네이트/에이코사디오에이트, 데하이드로아세틱애씨드, 적색산화철, 정제수, 부틸렌글라이콜, 1,2-헥산다이올, 에스에이치-폴리펩타이드-121, 카프릴릴글라이콜, 아세틸헵타펩타이드-4, 아세틸헥사펩타이드-8, 소듐하이드록사이드, 아세틸옥타펩타이드-3",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62556
하이드로-듀 플럼핑 앰플 50ml,"49,600원",20%,4.8,50ml,"정제수, 글리세린, 변성알코올, 실리카, 시어버터, 1,2-헥산다이올, 스쿠알란, 폴리아크릴레이트크로스폴리머-6, 스테아레스-21, 부틸렌글라이콜, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 글리세릴카프릴레이트, 에틸헥실글리세린, 다이소듐이디티에이, 향료, 하벌레아 로도펜시스잎추출물, 아데노신, 하이드롤라이즈드하이알루로닉애씨드, 엑토인, T-부틸알코올, 퉁퉁마디추출물, 프로판다이올, 소듐하이알루로네이트, 에탄올, 토코페롤, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 시트릭애씨드, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=51567
리치 컬링 워터프루프 마스카라 6g,"37,800원",10%,4.6,6g,"아이소도데케인, 트라이메틸실록시실리케이트, 덱스트린팔미테이트/에틸헥사노에이트, 탤크, 세레신, 흑색산화철, 마이크로크리스탈린왁스, 폴리프로필실세스퀴옥세인, 다이스테아?┤┘이모늄헥토라이트, 솔베스-30테트라올리에이트, 프로필렌카보네이트, 트라이에톡시카프릴릴실레인, 판테놀, 소듐하이알루로네이트, 동백나무씨오일, 호호바씨오일, 바이오틴",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64964
지일 블루밍 퍼퓸드 바디로션 230ml,"40,000원",20%,4.8,230ml,"정제수, 프로판다이올, 글리세린, 해바라기씨오일, 향료, 다이메티콘, 시어버터, 글리세릴스테아레이트, 카프릴릭/카프릭트라이글리세라이드, 세테아릴알코올, 1,2-헥산다이올, 피이지-100스테아레이트, 하이드록시프로필스타치포스페이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 글리세릴카프릴레이트, 벤질벤조에이트, 알파-아이소메틸아이오논, 카보머, 에틸헥실글리세린, 리날룰, 리모넨, 다이소듐이디티에이, 제라니올, 시트로넬올, 트로메타민, 솔비탄아이소스테아레이트, 폴리솔베이트60, 헥실신남알, 하이드록시시트로넬알, 소듐하이알루로네이트, 시트랄, 다마스크장미꽃추출물, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=49270
NEW 부스팅 베이스 UV 프로텍터 SPF15 35ml,"52,200원",10%,4.6,35 ml,"정제수, 에칠헥실메톡시신나메이트, 프로판다이올, 나이아신아마이드, 1,2-헥산다이올, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 디에칠아미노하이드록시벤조일헥실벤조에이트, 베헤닐알코올, 페닐트라이메티콘, 카프릴릴메티콘, 아라키딜알코올, 카프릴릴글라이콜, 글리세릴카프릴레이트, 소듐폴리아크릴로일다이메틸타우레이트, 에틸헥실글리세린, 아라키딜글루코사이드, 폴리아크릴레이트크로스폴리머-6, 향료, 아데노신, 타우린, 소듐메타포스페이트, 하이드롤라이즈드옥수수전분, 소나무잎추출물, 비에이치티, 프로필렌글라이콜, 리모넨, 소듐하이알루로네이트, 리날룰, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66904
메이크업 리무버 125ml,"30,400원",20%,4.8,125ml,"정제수, 아이소도데케인, 카프릴릴메티콘, 메틸트라이메티콘, C9-12알케인, 세틸에틸헥사노에이트, 1,2-헥산다이올, 헥실렌글라이콜, 코코-카프릴레이트/카프레이트, 소듐클로라이드, 카프릴릴/카프릴글루코사이드, 라우릴메틸글루세스-10하이드록시프로필다이모늄클로라이드, 다이포타슘포스페이트, 소듐메타포스페이트, 락틱애씨드, 에틸헥실글리세린, 알란토인, 포타슘포스페이트, 시트릭애씨드, 글라이콜릭애씨드, 구아이아줄렌, 프로판다이올, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 토코페롤, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=61127
하이드로-듀 플럼핑 크림 50ml,"49,600원",20%,4.8,50ml,"정제수, 하이드로제네이티드폴리(C6-14올레핀), 부틸렌글라이콜, 글리세린, 다이메티콘, 스테아릭애씨드, 팔미틱애씨드, 글리세릴스테아레이트, 알지닌, 비스-다이글리세릴폴리아실아디페이트-2, 수크로오스폴리스테아레이트, 1,2-헥산다이올, 하이드록시프로필스타치포스페이트, 세테아릴알코올, 폴리글리세릴-10스테아레이트, 피이지-100스테아레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 하이드로제네이티드폴리아이소부텐, 카프릴릴글라이콜, 에틸헥실글리세린, 다이소듐이디티에이, 향료, 하벌레아 로도펜시스잎추출물, 카보머, 아데노신, 미리스틱애씨드, 아라키딕애씨드, 프로판다이올, 소듐하이알루로네이트, 하이드롤라이즈드진주, 토코페롤, 하이드롤라이즈드하이알루로닉애씨드, 아세틸헵타펩타이드-4, 포타슘솔베이트, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 소르빅애씨드, 아세틸헥사펩타이드-8, 소듐하이드록사이드, 하이드롤라이즈드콜라겐, 소듐아세틸레이티드하이알루로네이트, 아세틸옥타펩타이드-3",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=51568
NEW 리프레싱 토닉 클렌징워터 200ml,"40,500원",10%,4.7,200ml,"정제수, 피이지-6카프릴릭/카프릭글리세라이즈, 부틸렌글라이콜, 1,2-헥산다이올, 락토바실러스발효용해물, 향료, 글리세릴카프릴레이트, 다이소듐이디티에이, 에틸헥실글리세린, 소듐클로라이드, 글리세린, 포트마리골드꽃추출물, 토코페롤, 소듐벤조에이트, 시트릭애씨드, 포타슘솔베이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64321
NEW 시그니아 일루미네이팅 세럼 30ml,"160,000원",20%,4.8,30ml,"정제수, 프로판다이올, 메틸글루세스-20, 메틸 프로판다이올, 아이소노닐아이소노나노에이트, 나이아신 아마이드, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥 산다이올, 스쿠알란, 부틸렌글라이콜, 베타인, 트로메타민, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 하이드로제네이티드폴리(C6-20올레핀), 카보머, 향료, 에틸헥실글리세린, 아데노신, 에이치디아이/트라이메틸 올헥실락톤크로스폴리머, 수선화비늘줄기추출물, 소듐메 타포스페이트, 덱스트린, 동백나무씨추출물, 아스코빌테 트라이소팔미테이트, 벤질살리실레이트, 하이드록시시트 로넬알, 토코페롤, 사이클로덱스트린, 시트로넬올, 프로테 아제, 황색4호, 황색5호, 풀루란, 제인, 펙틴, 시트릭애씨드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63655
파워부스팅 토너 150ml,"52,000원",20%,4.8,150ml,"정제수, 변성알코올, 부틸렌글라이콜, 글리세린, 나이아신아마이드, 비스-피이지-18메틸에터다이메틸실레인, 1,2-헥산다이올, 피이지-60하이드로제네이티드캐스터오일, 옥틸도데세스-16, 향료, 카보머, 에틸헥실글리세린, 트로메타민, 아데노신, 다이소듐이디티에이, 리모넨, 리날룰, 시트랄, 알파-아이소메틸아이오논, 프로판다이올, 글라이콜릭애씨드, 토코페롤, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 판테놀, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=56155
NEW 레티놀 3X 리프팅 세럼 25ml,"88,000원",20%,4.8,25ml,"정제수, 카프릴릭/카프릭트라이글리세라이드, 부틸렌글라이콜, 글리세린, 다이메티콘, 토코페롤, 토코페릴아세테이트, 트레할로오스, 시어버터, 판테놀, 돌콩오일, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 글리세릴폴리메타크릴레이트, 카르노신, 폴리실리콘-11, 해바라기씨오일, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 하이드로제네이티드레시틴, 폴리글리세릴-10스테아레이트, 쌀겨왁스, 세테아릴알코올, 카보머, 향료, 소듐설파이트, 나이아신아마이드, 트로메타민, 당근추출물, 레티놀(0.1%), 알란토인, 글리세릴카프릴레이트, 글리세릴스테아레이트, 에틸헥실글리세린, 소듐메타포스페이트, 아데노신, 스테아릭애씨드, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 팔미틱애씨드, 솔비탄아이소스테아레이트, 프로판다이올, 1,2-헥산다이올, 소듐하이알루로네이트, 베타-카로틴, 하이드롤라이즈드식물성단백질, 잔탄검, 미리스틱애씨드, 하이드롤라이즈드하이알루로닉애씨드, 라우릭애씨드, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 수용성콜라겐",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64395
벨벳 나이트 오 데 퍼퓸 40ml,"56,000원",20%,4.6,40ml,"변성알코올, 향료, 정제수, 벤질살리실레이트, 리날룰, 쿠마린, 리모넨, 알파-아이소메틸아이오논, 시트랄, 시트로넬올",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63010
스킨 틴트 컴피 스프레더 SPF50/ PA++++ 15g,"63,000원",10%,4.6,15g,"정제수, 글리세린, 디에칠아미노하이드록시벤조일헥실벤조에이트, 호모,살레이트, 에칠헥실살리실레이트, 실리카,티타늄디옥사이드, 프로판다이올, C12-15알킬벤조에이트, C9-12알케인, 세틸에틸헥사노에이트, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 폴리실리콘-15, 티타늄디옥사이드 (CI 77891), 펜틸렌글라이콜, 1,2-헥산다이올, 마그네슘/포타슘/실리콘/플루오라이드/하이드록사이드/옥사이드, 부틸렌글라이콜, 폴리C10-30알킬아크릴레이트, 세테아릴알코올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 알루미늄스테아레이트, 알루미나,스테아릭애씨드, 폴리하이드록시스테아릭애씨드, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 글리세릴스테아레이트, 향료, 글리세릴카프릴레이트, 하이드로제네이티드레시틴, 트로메타민, 황색산화철, 알루미늄하이드록사이드, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 소듐코코일글루타메이트, 다이소듐이디티에이, 팔미틱애씨드, 트라이에톡시카프릴릴실레인, 적색산화철, 솔비탄아이소스테아레이트, 라우로일라이신, 동백나무씨오일,동백나무꽃추출물, 바이오플라보노",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60832
파워부스팅 모이스춰라이저 110ml,"55,200원",20%,4.8,110ml,"정제수, 부틸렌글라이콜, 변성알코올, 메틸트라이메티콘, 하이드로제네이티드폴리(C6-14올레핀), 글리세린, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 세틸에틸헥사노에이트, 나이아신아마이드, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 1,2-헥산다이올, 다이메티콘, 하이드로제네이티드식물성오일, 실리카, 카페인, 메도우폼씨오일, 베헤닐알코올, 향료, 폴리아크릴레이트-13, 글리세릴스테아레이트, 피이지-100스테아레이트, 카보머, 폴리실리콘-11, 트로메타민, 세테아릴알코올, 글리세릴카프릴레이트, 소듐스테아로일글루타메이트, 폴리아이소부텐, 다이소듐이디티에이, 에틸헥실글리세린, 아데노신, 리모넨, 폴리솔베이트20, 솔비탄아이소스테아레이트, 리날룰, 레시틴, 시트랄, 하이드롤라이즈드옥수수전분, 소나무잎추출물, 알파-아이소메틸아이오논, 프로판다이올, 하이드롤라이즈드루핀단백질, 소듐하이알루로네이트, 카프릴릴글라이콜, 토코페롤, 하이드롤라이즈드하이알루로닉애씨드, 아세틸헵타펩타이드-4, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 아세틸헥사펩타이드-8, 소듐하이드록사이드, 소듐아세틸레이티드하이알루로네이트, 아세틸옥타펩타이드-3",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=56156
옴므 블랙 액티브 어드밴스드 에멀전 110ml,"52,200원",10%,5.0,110ml,"정제수, 변성알코올, 부틸렌글라이콜, 글리세린, 피이지-60하이드로제네이티드캐스터오일, 1,2-헥산다이올, 향료, 옥틸도데세스-16, 프로판다이올, 에틸헥실글리세린, 베타인, 카보머, 트로메타민, 아데노신, 바이오사카라이드검-1, 펜틸렌글라이콜, 리모넨, 리날룰, 카페인, 알지닌, 소듐메타포스페이트, 하이드록시시트로넬알, 알파-아이소메틸아이오논, 프로필렌글라이콜, 흑효모발효물, 소듐하이알루로네이트, 토코페롤, 아세틸헥사펩타이드-8, 트라이펩타이드-1, 수용성콜라겐, 팔미토일테트라펩타이드-7, 팔미토일트라이펩타이드-1, 팔미토일헥사펩타이드-12",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66978
옴므 블랙 액티브 어드밴스드 토너 125ml,"52,200원",10%,5.0,125ml,"정제수, 부틸렌글라이콜, 변성알코올, 프로판다이올, 다이메티콘, 글리세린, 세틸에틸헥사노에이트, 하이드로제네이티드폴리(C6-14올레핀), 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 1,2-헥산다이올, 폴리글리세린-3, 하이드로제네이티드식물성오일, 실리카, 베타인, 향료, 글리세릴스테아레이트, 피이지-100스테아레이트, 베헤닐알코올, 폴리실리콘-11, 카보머, 폴리아크릴레이트-13, 세테아릴알코올, 나이아신아마이드, 글리세릴카프릴레이트, 소듐스테아로일글루타메이트, 트로메타민, 폴리아이소부텐, 에틸헥실글리세린, 아데노신, 소듐메타포스페이트, 리모넨, 리날룰, 바이오사카라이드검-1, 카페인, 토코페릴아세테이트, 알지닌, 아스코빌테트라이소팔미테이트, 펜틸렌글라이콜, 호호바씨오일, 폴리솔베이트20, 솔비탄아이소스테아레이트, 하이드록시시트로넬알, 알파-아이소메틸아이오논, 레시틴, 흑효모발효물, 토코페롤, 아세틸헥사펩타이드-8, 트라이펩타이드-1, 수용성콜라겐, 팔미토일테트라펩타이드-7, 팔미토일트라이펩타이드-1, 팔미토일헥사펩타이드-12",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66977
하이드로-듀 플럼핑 워터 드롭 50ml,"49,600원",20%,4.9,50ml,"정제수, 프로판다이올, 1,2-헥산다이올, 글라이콜릭애씨드, 판테놀, 글리세린, 폴리솔베이트20, 소듐하이드록사이드, 부틸렌글라이콜, 잔탄검, 하벌레아 로도펜시스잎추출물, 에틸헥실글리세린, 다이소듐이디티에이, 덱스트린, 석류추출물, 사이아노코발아민, 소듐하이알루로네이트, 락토바실러스발효용해물, 토코페롤, 하이드롤라이즈드하이알루로닉애씨드, 석류나무꽃추출물, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=51566
NEW 옴므 블루 에센스 인 에멀전 110ml,"43,200원",10%,5.0,110ml,"정제수, 부틸렌글라이콜, 글리세린, 메틸트라이메티콘, 펜타에리스리틸테트라에틸헥사노에이트, 하이드로제네이티드폴리(C6-14올레핀), 1,2-헥산다이올, 시어버터, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 세테아릴알코올, 스테아레스-21, 하이드로제네이티드식물성오일, 글리세릴스테아레이트, 카보머, 글리세릴스테아레이트시트레이트, 트로메타민, 향료, 팔미틱애씨드, 잔탄검, 글리세릴카프릴레이트, 에틸헥실글리세린, 스테아릭애씨드, 다이메티콘, 소듐메타포스페이트, 폴리글루타믹애씨드, 솔비탄아이소스테아레이트, 폴리솔베이트60, 이노시톨, 엑토인, 리날룰, 헥실신남알, 알파-아이소메틸아이오논, 리모넨, 레시틴, 벤질살리실레이트, 세라마이드엔피, 하이드롤라이즈드익스텐신, 호호바씨오일, 폴리글리세릴-10라우레이트, 프로필렌글라이콜, 토코페롤, 빌베리열매추출물, 소듐하이알루로네이트, 사탕수수추출물, 하이드로제네이티드레시틴, 오렌지추출물, 레몬추출물, 설탕단풍추출물, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 흰목이버섯포자낭과추출물, 하이알루로닉애씨드, 수용성콜라겐",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66716
