ingredient_id,ingredient_name
2457,팔마로사 오일
2458,팔마로사오일
2459,팔미토일테트라펩타이드-7
2460,팔미토일트라이펩타이드-1
2461,팔미토일트라이펩타이드-5
2462,팔미토일펜타펩타이드-4
2463,팔미토일헥사펩타이드-12
2464,팔미토일헥사펩타이드-12 / [헤라 옴므 블랙 액티브 어드밴스드 에멀전] 정제수
2465,팔미틱 애씨드
2466,팔미틱애씨드
2467,팜올레인
2468,팜올레인유
2469,팜커넬애씨드
2470,펄라이트
2471,펄스에너지처리녹차분말
2472,펄스에너지처리녹차분말(국산)
2473,페녹시 에탄올
2474,페녹시에탄올
2475,페닐 알라닌
2476,페닐메티콘
2477,페닐벤즈이미다졸설포닉애씨드
2478,페닐알라닌
2479,페닐트라 이메티콘
2480,페닐트라이메티콘
2481,페닐트리메치콘
2482,페룰릭애씨드
2483,페릭페로시아나이드
2484,페트롤라툼
2485,페퍼민트오일
2486,페퍼민트추출물
2487,페퍼민트추출물 / [맨안티에이징에멀젼] 정제수
2488,펙틴
2489,펜타 에리스리틸테트라에틸헥사노에이트
2490,펜타에리스리틸다이스테아레이트
2491,펜타에리스리틸테트 라아이소스테아레이트
2492,펜타에리스리틸테트라-다이-T-부틸하이드록시하이 드로신나메이트
2493,펜타에리스리틸테트라-다이-T-부틸하이드록시하이드로신나메이트
2494,펜타에리스리틸테트라-다이-T-부틸하이드록시하이드로신나메이트 / [쿨럭 쿨럭] 탤크
2495,펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트
2496,펜타에리스리틸테트라다이-t-부틸하이드록시하이드로신나메이트
2497,펜타에리스리틸테트라아이소스테아레이트
2498,펜타에리스리틸테트라에틸헥사 노에이트
2499,펜타에리스리틸테트라에틸헥사노에이트
2500,펜타에리스리틸테트라이소스테아레이트
2501,펜틸 렌글라이콜
2502,펜틸렌글라이콜
2503,편백수
2504,편백잎추출물
2505,편백잎추출물 / [모이스처라이저] 정제수
2506,편백잎추출물 [바질] 사이클로펜타실록세인
2507,편백잎추출물 [블랙티] 사이클로펜타실록세인
2508,포도농축액(미국산)
2509,포도당
2510,포도당시럽고형분
2511,포도당시럽분말
2512,포도씨가루
2513,포도씨오일
2514,포도잎추출물
2515,포스포릭애씨드
2516,포스포릭애씨드(0.65ppm)
2517,포타슘라우레이트
2518,포타슘마그네슘아스파테이트
2519,포타슘마네슘아스파테이트
2520,포타슘미리스테이트
2521,포타슘세틸포 스페이트
2522,포타슘세틸포스페이트
2523,포타슘솔베이트
2524,포타슘스테아레이트
2525,포타슘코코에이트
2526,포타슘코코일글리시네이트
2527,포타슘클로라이드
2528,포타슘팔미테이트
2529,포타슘포스페이트
2530,포타슘하이드록사이드
2531,포타슘하이알루로네이트
2532,포트마리골드꽃추출물
2533,포화지방 1.5g 10%
2534,포화지방 1.8g 12%
2535,포화지방 10g(67%)
2536,포화지방 13g(87%)
2537,포화지방 15g(100%)
2538,포화지방 17g(113%)
2539,포화지방 20.2g(135%)
2540,포화지방 30g(200%)
2541,포화지방 : 8g (53%)
2542,포화지방0g(0%)
2543,폴록사머188
2544,폴록사머235
2545,폴록사머338
2546,폴록사머407
2547,폴리 글리세릴-10미리스테이트
2548,폴리 글리세릴-10펜타스테아레이트
2549,폴리 쿼터늄-10
2550,폴리 쿼터늄-7
2551,폴리C10-30알킬아크릴레이트
2552,폴리글루타믹애씨드
2553,폴리글리세린-3
2554,폴리글리세린-6
2555,폴리글리세린지방산에스테르
2556,폴리글리세릴 -10라우레이트
2557,폴리글리세릴-10 올리에이트
2558,폴리글리세릴-10 펜타스테아레이트
2559,폴리글리세릴-10다이아이소스테아레이트
2560,폴리글리세릴-10다이올리에이트
2561,폴리글리세릴-10데카아이소스테아레이트
2562,폴리글리세릴-10라우레이트
2563,폴리글리세릴-10미리스테이트
2564,폴리글리세릴-10베헤네이트/에이코사디오에이트
2565,폴리글리세릴-10스테아레이트
2566,폴리글리세릴-10올리에이트
2567,폴리글리세릴-10펜타스테아레이트
2568,폴리글리세릴-2다이아이소스테아레이트
2569,폴리글리세릴-2다이폴리하이드록시스테아레이트
2570,폴리글리세릴-2아이소스테아레이트
2571,폴리글리세릴-2아이소스테아레이트/다이머다이리놀리에이트코폴리머
2572,폴리글리세릴-2카프레이트
2573,폴리글리세릴-2테트라아이소스테아레이트
2574,폴리글리세릴-2트라이아이소스테아레이트
2575,폴리글리세릴-2트라이아이소스테아레이트 합성왁스 다이아이소스테아릴말레이트 폴리글리세릴-10데카아이소스테아레이트 호호바에스터 에틸렌/프로필렌코폴리머 펜타에리스리틸테트라아이소스테아레이트 적색202호 다이메티콘 다이스테아다이모늄헥토라이트 C30-45알킬다이메틸실릴폴리프로필실세스퀴옥세인 알루미나 프로필렌카보네이트 흑색산화철 토코페릴아세테이트 토코페롤
2576,폴리글리세릴-3 메틸글루코로스다이스테아레이트
2577,폴리글리세릴-3다이스테아레이트
2578,폴리글리세릴-3다이실록세인다이메티콘
2579,폴리글리세릴-3다이아이소스테아레이트
2580,폴리글리세릴-3메틸 글루코오스다이스테아레이트
2581,폴리글리세릴-3메틸글루코 오스다이스테아레이트
2582,폴리글리세릴-3메틸글루코오스 다이스테아레이트
2583,폴리글리세릴-3메틸글루코오스다이스테 아레이트
2584,폴리글리세릴-3메틸글루코오스다이스테아레이트
2585,폴리글리세릴-3비즈왁스
2586,폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘
2587,폴리글리세릴-3폴리리시놀리에이트
2588,폴리글리세릴-3폴리리시놀리에이트 2. 쉐이딩: 실리카
2589,폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트
2590,폴리글리세릴-4아이소스테아레이트
2591,폴리글리세릴-4올리에이트
2592,폴리글리세릴-4카프레이트
2593,폴리글리세릴-5올리에이트
2594,폴리글리세릴-5폴리리시놀리에이트
2595,폴리글리세릴-6다이카프레이트
2596,폴리글리세릴-6라우레이 트
2597,폴리글리세릴-6라우레이트
2598,폴리글리세릴-6라우레이트*
2599,폴리글리세릴-6베헤네이트
2600,폴리글리세릴-6스테아레이트
2601,폴리글리세릴-6카프릴레이트
2602,폴리글리세릴-6폴리리시놀리에이트
2603,폴리글리세릴-6폴리하이드록시스테아레이트
2604,폴리덱스트로스
2605,폴리메칠실세스퀴옥산
2606,폴리메틸메타크릴레이트
2607,폴리메틸실세스 퀴옥세인
2608,폴리메틸실세스퀴옥세인
2609,폴리부텐
2610,폴리부틸렌테레프탈레이트
2611,폴리비닐알코올
2612,폴리소르베이트20
2613,폴리소르베이트60
2614,폴리솔베이트20
2615,폴리솔베이트40
2616,폴리솔베이트60
2617,폴리솔베이트80
2618,폴리솔베이트80. 틴옥사이드
2619,폴리시포니아 라노사추출물
2620,폴리실리콘-11
2621,폴리실리콘-15
2622,폴리아마이드-8
2623,폴리아이소부텐
2624,폴리아크릴레이트 크로스폴리머-6
2625,폴리아크릴레이트-13
2626,폴리아크릴레이트크로 스폴리머-6
2627,폴리아크릴레이트크로스폴리머-6
2628,폴리아크릴릭애씨드
2629,폴리아크릴아마이드
2630,폴리에스터-1
2631,폴리에스터-5
2632,폴리에칠렌
2633,폴리에터-1
2634,폴리에틸렌
2635,폴리에틸렌글리콜 1500
2636,폴리옥시에틸렌경화피마자유
2637,폴리우레탄-11
2638,폴리우레탄-15
2639,폴리이소부텐
2640,폴리카프로락톤
2641,폴리쿼터늄-10
2642,폴리쿼터늄-11
2643,폴리쿼터늄-22
2644,폴리쿼터늄-4
2645,폴리쿼터늄-47
2646,폴리쿼터늄-51
2647,폴리쿼터늄-53
2648,폴리쿼터늄-55
2649,폴리쿼터늄-6
2650,폴리쿼터늄-67
2651,폴리쿼터늄-7
2652,폴리페닐실세스퀴옥세인
2653,폴리프로필렌
2654,폴리프로필실세스퀴옥세인
2655,폴리하이드록시스테아릭애씨드
2656,폴릭애씨드
2657,폴릭애씨드(0.001 ppm)
2658,표고버섯추출물
2659,표고버섯추출물(50ppm)
2660,푸니카그라나툼프룻추출물
2661,푸룬과즙분말
2662,푸룬농축액
2663,푸룬농축액(미국산)
2664,푸른연꽃수
2665,푸마르산제일철
2666,푸코오스
2667,풀루란
2668,풍선덩굴꽃/잎/덩굴추출물
2669,프락토올리고당
2670,프락토올리고당)
2671,프로바이오틱스(Lactiplantibacillus plantarum APsulloc331261
2672,프로바이오틱스분말
2673,프로방스장미꽃추출물
2674,프로방스장미꽃추출물(5 ppm)
2675,프로테 아제
2676,프로테아제
2677,프로테아제(0.5 ppm)*
2678,프로테아제(10 ppm)
2679,프로테아제(100 ppm)*
2680,프로테아제(150 ppm)
2681,프로판 다이올
2682,프로판다이올
2683,프로판다이올*
2684,프로판디올
2685,프로폴리스추출물
2686,프로폴리스추출물*부틸렌글리콜
2687,프로필렌글라이콜
2688,프로필렌글라이콜다이벤조에이트
2689,프로필렌글라이콜다이카프릴레이트/다이카프레이트
2690,프로필렌글라이콜알지네이트
2691,프로필렌글라이콜알지네이트 (순수레티놀 함량 880IU)
2692,프로필렌글라이콜알지네이트(순수 레티놀 23ppm)
2693,프로필렌글리콜
2694,프로필렌카보네이트
2695,프로필헵틸카프릴레이트
2696,프롤린
2697,프룩탄
2698,프룩토올리고사카라이드
2699,프리지아추출물
2700,프리지어추출물
2701,프탈산히드 록시프로필메틸셀룰로오스
2702,프탈산히드록시프로필메틸셀룰로오스
2703,피로인산나트륨 [기타 첨가제] I-멘톨
2704,피로인산나트륨 [기타첨가제]글리세린
2705,피록톤올아민
2706,피리독신
2707,피리독신(0.001 ppm)
2708,피마자씨오일
2709,피브이엠/엠에이코폴리머
2710,피브이피
2711,피씨 에이다이메티콘
2712,피씨에 이다이메티콘
2713,피씨에이
2714,피씨에이다이메티콘
2715,피이지 -32
2716,피이지-100스테아레이트
2717,피이지-10다이메 티콘
2718,피이지-10다이메티콘
2719,피이지-14M
2720,피이지-15/라우릴다이메티콘크로스폴리머
2721,피이지-150다이스테아레이트
2722,피이지-150펜타에리스리틸테트라스테아레이트
2723,피이지-15글리세릴아이소스테아레이트
2724,피이지-200하이드로제네이티드글리세릴팔메이트
2725,피이지-20글리세릴아이소스테아레이트
2726,피이지-20글리세릴트라이아이소스테아레 이트
2727,피이지-20글리세릴트라이아이소스테아레이트
2728,피이지-2소이아민
2729,피이지-30다이폴리하이드록시스테아레이트
2730,피이지-32
2731,피이지-40스테아레이트
2732,피이지-40하이드로제네이티드캐스터오일
2733,피이지-45M
2734,피이지-45스테아레이트
2735,피이지-5레이프씨드스테롤
2736,피이지-5피토스테롤
2737,피이지-6
2738,피이지-60 하이드로제네이티드캐스터오일
2739,피이지-60글리세릴아이소스테아레이트
2740,피이지-60하이드로제네이티드캐스터오일
2741,피이지-6카프릴릭/카프릭글리세라이즈
2742,피이지-75
2743,피이지-7글리세릴코코에이트
2744,피이지-8
2745,피이지-8글리세릴아이소스테아레이트
2746,피이지-8아이소스테아레이트
2747,피이지-9폴리다이메틸실록시에틸다이메티콘
2748,피이지/피피지-17/6코폴리머
2749,피이지/피피지-18/18다이메티콘
2750,피이지/피피지-19/19다이메티콘
2751,피이지/피피지-20/15다이메티콘
2752,피탄트라이올
2753,피토 스핑고신
2754,피토스 핑고신
2755,피토스테롤
2756,피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트
2757,피토스테릴/옥틸도데실라우로일글루타메이트
2758,피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트
2759,피토스테릴이소스테아릴다이머디리놀리에이트
2760,피토스테릴하이드록시스테아레이트
2761,피토스핑고신
2762,피피지-13 -데실테트라데세스-24
2763,피피지-13-데실테트라데세스-24
2764,피피지-2하이드록시에틸코카마이드
2765,피피지-3카프릴릴에터
2766,피피지-5-라우레스-5
2767,피피지-7
2768,필리핀 오렌지껍질오일
2769,필리핀산 등)}
2770,필리핀오렌지껍질오일
2771,필리핀오렌지전초오일
2772,필발열매추출분말
2773,필발추출물
2774,하벌레아 로도펜시스잎추출물
2775,하수오뿌리추출물
2776,하이 드로제네이티드레시틴
2777,하이 드로제네이티드폴리(C6-14올레핀)
2778,하이 드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머
2779,하이 드록시프로필스타치포스페이트
2780,하이드 록시시트로넬알
2781,하이드 록시프로필사이클로덱스트린
2782,하이드 롤라이즈드기장
2783,하이드레이티드실리카
2784,하이드로 제네이티드레시틴
2785,하이드로제 네이티드레시틴
2786,하이드로제네 이티드레시틴
2787,하이드로제네이 티드식물성오일
2788,하이드로제네이 티드폴리아이소부텐
2789,하이드로제네이티 드폴리데센
2790,하이드로제네이티드 레시틴
2791,하이드로제네이티드돌콩오일
2792,하이드로제네이티드레시틴
2793,하이드로제네이티드레시틴 [리제덤365 밀도탄력 캡슐크림] 정제수
2794,하이드로제네이티드레시틴 [크림] [아토베리어365 크림] 정제수
2795,하이드로제네이티드로진
2796,하이드로제네이티드스타이렌/메틸스타이렌/인덴코폴리머
2797,하이드로제네이티드식물성글리세라이즈시트레이트
2798,하이드로제네이티드식물성오일
2799,하이드로제네이티드쌀겨오일
2800,하이드로제네이티드올리브오일데실에스터
2801,하이드로제네이티드유채씨오일
2802,하이드로제네이티드캐스터오일
2803,하이드로제네이티드캐스터오일다이머다이리놀레에이트
2804,하이드로제네이티드캐스터오일아이소스테아레이트
2805,하이드로제네이티드코코-글리세라이즈
2806,하이드로제네이티드코코넛오일
2807,하이드로제네이티드팜글리세라이즈시트레이트
2808,하이드로제네이티드팜오일
2809,하이드로제네이티드팜커넬오일
2810,하이드로제네이티드포스파티딜콜린
2811,하이드로제네이티드폴리 (C6-14올레핀)
2812,하이드로제네이티드폴리(C6-14올레 핀)
2813,하이드로제네이티드폴리(C6-14올레핀)
2814,하이드로제네이티드폴리(C6-20올레핀)
2815,하이드로제네이티드폴리(c6-14올레핀)
2816,하이드로제네이티드폴리데센
2817,하이드로제네이티드폴리데센 / [꽤 주관적] 마그네슘/포타슘/실리콘/플루오라이드/하이드록사이드/옥사이드
2818,하이드로제네이티드폴리데센 / [분위기 메이커] 마이카
2819,하이드로제네이티드폴리데센 / [요즘 인싸] 마그네슘/포타슘/실리콘/플루오라이드/하이드록사이드/옥사이드
2820,하이드로제네이티드폴리아이소부텐
2821,하이드로젠다이메티콘
2822,하이드로젠퍼옥사이드
2823,하이드록 시프로필비스팔미타마이드엠이에이(10 ppm)
2824,하이드록시메틸아크릴레이트/소듐아크릴로일다이메탈타우레이트코폴리머
2825,하이드록시스테아릭애씨드
2826,하이드록시시트 로넬알
2827,하이드록시시트로넬알
2828,하이드록시아세토페논
2829,하이드록시아파타이트
2830,하이드록시에칠아크릴레이트/소듐아크릴로일디메칠타우레이트코폴리머
2831,하이드록시에틸셀룰로오스
2832,하이드록시에틸아크릴 레이트/소듐아크릴로일다이메틸타우레이트코폴리머
2833,하이드록시에틸아크릴레이트/소듐아 크릴로일다이메틸타우레이트코폴리머
2834,하이드록시에틸아크릴레이트/소듐아크릴로 일다이메틸타우레이트코폴리머
2835,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머
2836,하이드록시에틸우레아
2837,하이드록시프로필구아
2838,하이드록시프로필구아하이드록시 프로필트라이모늄클로라이드
2839,하이드록시프로필구아하이드록시프로필트라이모늄클로라이드
2840,하이드록시프로필메틸셀룰로오스
2841,하이드록시프로필메틸셀룰로오스스테아록 시에터
2842,하이드록시프로필메틸셀룰로오스스테아록시에터
2843,하이드록시프로필비스라우라 마이드엠이에이(10 ppm)
2844,하이드록시프로필비스라우라마이드엠이에이
2845,하이드록시프로필비스라우라마이드엠이에이(10 ppm)
2846,하이드록시프로필비스라우라마이드엠이에이(14
2847,하이드록시프로필비스팔미타마이드엠이에이
2848,하이드록시프로필비스팔미타마이드엠이에이(10 ppm)
2849,하이드록시프로필비스팔미타마이드엠이에이(16
2850,하이드록시프로필비스팔미타마이드엠이에이(210 ppm)
2851,하이드록시프로필비스팔미타마이드엠이에이(세라마이드 PC-104 3ppb)
2852,하이드록시프로필사이클로덱스트린
2853,하이드록시프로필스 타치포스페이트
2854,하이드록시프로필스타치포스페이트
2855,하이드록시프로필트라이 모늄하이알루로네이트
2856,하이드록시프로필트라이모늄하이알루로네이트
2857,하이드록시피나 콜론레티노에이트
2858,하이드록시피나콜론레티노에이트
2859,하이드록시피나콜론레티노에이트(50 ppm)
2860,하이드롤 라이즈드치자추출물
2861,하이드롤라이 즈드디엔에이
2862,하이드롤라이 즈드콜라겐
2863,하이드롤라이즈 드옥수수전분
2864,하이드롤라이즈드기장
2865,하이드롤라이즈드기장 / [UV프로텍터 익스트림포스 레포츠]정제수
2866,하이드롤라이즈드기장 / [에멀젼] 정제수
2867,하이드롤라이즈드기장 [에멀젼] 정제수
2868,하이드롤라이즈드기장 [크림] 정제수
2869,하이드롤라이즈드디엔에이
2870,하이드롤라이즈드루핀단백질
2871,하이드롤라이즈드맥아추출물
2872,하이드롤라이즈드삼색제비꽃추출물
2873,하이드롤라이즈드소듐하이알루로네이트
2874,하이드롤라이즈드식물성 단백질(6.5 ppm)
2875,하이드롤라이즈드식물성단백질
2876,하이드롤라이즈드식물성단백질(100 ppm)
2877,하이드롤라이즈드식물성단백질(2.5 ppm)
2878,하이드롤라이즈드식물성단백질(200 ppm)
2879,하이드롤라이즈드식물성단백질(207 ppm)
2880,하이드롤라이즈드식물성단백질(210 ppm)
2881,하이드롤라이즈드식물성단백질(6.5 ppm)
2882,하이드롤라이즈드식물성단백질(7.5 ppm)
2883,하이드롤라이즈드아카시아마크로스타키아씨 추출물
2884,하이드롤라이즈드오크라추출물
2885,하이드롤라이즈드옥수수전분
2886,하이드롤라이즈드익스텐신
2887,하이드롤라이즈드익스텐신(1
2888,하이드롤라이즈드인삼사포닌
2889,하이드롤라이즈드진주
2890,하이드롤라이즈드치자추출물
2891,하이드롤라이즈드콜라겐
2892,하이드롤라이즈드콜라겐 (9
2893,하이드롤라이즈드콜라겐 / 2제: 정제수
2894,하이드롤라이즈드콜라겐(0.01 ppm)
2895,하이드롤라이즈드콜라겐(186
2896,하이드롤라이즈드콜라겐(205
2897,하이드롤라이즈드콜라겐(60
2898,하이드롤라이즈드콜라겐(652
2899,하이드롤라이즈드콜라겐(653
2900,하이드롤라이즈드콩추출물
2901,하이드롤라이즈드프로안토시아니딘
2902,하이드롤라이즈드하이 알루로닉애씨드
2903,하이드롤라이즈드하이 알루로닉애씨드(10 ppm)
2904,하이드롤라이즈드하이알루 로닉애씨드
2905,하이드롤라이즈드하이알루로닉애씨드
2906,하이드롤라이즈드하이알루로닉애씨드 / 정제수
2907,하이드롤라이즈드하이알루로닉애씨드(0.5 ppm)
2908,하이드롤라이즈드하이알루로닉애씨드(0.5ppm)
2909,하이드롤라이즈드하이알루로닉애씨드(100ppb)
2910,하이드롤라이즈드하이알루로닉애씨드(5 ppm)
2911,하이드롤라이즈드호밀피토플라센타추출물
2912,하이드롤라이즈드홍삼사포닌
2913,하이알루로닉 애씨드
2914,하이알루로닉 애씨드(100 ppm)
2915,하이알루로닉애씨 드
2916,하이알루로닉애씨드
2917,하이알루로닉애씨드 (2
2918,하이알루로닉애씨드(0.1 ppm)
2919,하이알루로닉애씨드(0.1ppm)
2920,하이알루로닉애씨드(1 ppm)
2921,하이알루로닉애씨드(100 ppm)
2922,하이알루로닉애씨드(100 ppm)*
2923,하이알루로닉애씨드(20ppb)
2924,한천
2925,함수규산(점증용)
2926,함수이산화규소 / [기타 첨가제] 글리세린
2927,함수포도당
2928,함초소금
2929,함초소금(천일염
2930,함초소금(천일염(국내산)
2931,함초소금(천일염(국산)
2932,합 성왁스
2933,합성비즈왁스
2934,합성왁스
2935,합성칸데릴라왁스
2936,합성플루오르플로고파이트
2937,합성플루오르플로고파이트 [and] 탤크
2938,합성향료
2939,합성향료 (청포도향)
2940,합성향료(딸기향)
2941,합성향료(딸기향))
2942,합성향료(청포도향)
2943,합성향료(포도향)
2944,합성향료)
2945,해당 사항 없음.
2946,해당사항 없음
2947,해당사항없음
2948,해당없음
2949,해바 라기씨오일
2950,해바라기 레시틴
2951,해바라기레시틴
2952,해바라기씨 오일
2953,해바라기씨오일
2954,해바라기씨오일불검화물
2955,해바라기씨왁스
2956,해바라기유
2957,해바라기추출물
2958,해수
2959,향기제비꽃잎추출물
2960,향로
2961,향료
2962,향료 (*프로폴리스추출물:그린프로폴리스 사용)
2963,향료 (블랙티앤피그향 0.5%)
2964,향료 (블랙티앤피그향 0.8%)
2965,향료 (샌달우드향 0.5%)
2966,향료 (샌달우드향 0.8%)
2967,향료 (샌달우드향 1.0 %)
2968,향료 (애플바나나 향 0.3%)
2969,향료(과채클렌즈향)
2970,향료(그린탠저린향 2.5%)
2971,향료(그린탠저린향2%)
2972,향료(대나무향 0.4%)
2973,향료(대나무향 1%)
2974,향료(대나무향1%)
2975,향료(딥머스크향 0.3%)
2976,향료(딥머스크향 0.5%)
2977,향료(딥머스크향 1.0%)
2978,향료(딥머스크향0.4%)
2979,향료(딥머스크향2%)
2980,향료(라플레르향1%)
2981,향료(레몬라임향)
2982,향료(레몬향)
2983,향료(로즈블러쉬향 0.4%)
2984,향료(마스킹향)
2985,향료(믹스베리향)
2986,향료(백합향1%)
2987,향료(베이비파우더향
2988,향료(베이비파우더향 0.3%)
2989,향료(복숭아향분말)
2990,향료(블랑쉬앤우디향 1.3%)
2991,향료(블랙티앤피그향 2.2%)
2992,향료(샌달우드향 2.2%)
2993,향료(샌달우드향 2.5%)
2994,향료(솝 라벤더향 1.56%)
2995,향료(오렌지향)
2996,향료(오리지널향 0.25%)
2997,향료(오리지널향 0.3%)
2998,향료(오리지널향 0.98%)
2999,향료(올리브향 2.0%)
3000,향료(워터릴리향 2.5%)
3001,향료(자몽분말향)
3002,향료(자몽향)
3003,향료(장미향1.2%)
3004,향료(천연티분말향) 우유
3005,향료(체리블로섬향 2.0%)
3006,향료(컴포트우디향 1.5%)
3007,향료(코튼플라워향 1%)
3008,향료(코튼플라워향 2.0%)
3009,향료(클린코튼향 2.0%)
3010,향료(테트라메틸아세틸옥타하이드로나프탈렌 등) [알레르기물질]리나로올
3011,향료(페어앤프리지아향 1.3%)
3012,향료(피오니 블로썸향 1%)
3013,향료(헤디오네 등) [알레르기물질] 리날로올
3014,향료(화이트 머스크향 0.9%)
3015,향료(화이트머스크향 0.7%)
3016,향료(화이트머스크향 1%)
3017,향료(후리지아향1%)
3018,향부자 추출물
3019,허브로버트추출물
3020,헝가리
3021,헤마토코쿠스추출물(헤마토코쿠스추출물
3022,헥사다이메트린클로라이드
3023,헥사펩타이드-9
3024,헥사펩타이드-9*
3025,헥실라우 레이트
3026,헥실라우레이트
3027,헥실렌글라이콜
3028,헥실신남알
3029,헥실신남알 [기타물질] 리모넨
3030,호두나무열매껍질가루
3031,호두추출물
3032,호모
3033,호모살레이트
3034,호박씨앗추출분말
3035,호프추출물
3036,호호 바씨오일
3037,호호바씨 오일
3038,호호바씨오일
3039,호호바에스터
3040,혼합글리세릴스테아레이트
3041,혼합제제(덱스트린
3042,혼합제제(로커스트콩검
3043,혼합제제(말토덱스트린
3044,혼합제제(아셀렌산나트륨
3045,혼합제제(정제수
3046,혼합제제(히드록시프로필메틸셀룰로스
3047,혼합제제(히드록시프로필셀룰로스
3048,혼합제제(히드록시프로필셀룰로오스
3049,홍미삼30%)
3050,홍삼농축액(국산)(원료삼배합비율:홍삼근70%
3051,홍삼추출물
3052,홍차추출물 (100 ppm)
3053,홍차추출물(10 ppm)
3054,홍차추출물(100 ppm)
3055,홍차추출물(4
3056,홍콩추출물
3057,홍화황색소
3058,홍화황색소(홍화황색소
3059,홍화황색소)
3060,홍화황색소용액(정제수
3061,화산재
3062,화산재(1
3063,화산재(10
3064,화산재(1154ppm)
3065,화산재(20
3066,화산재(21085ppm)
3067,화이트루핀씨추출물
3068,화장품법에 따른 기능성 화장품 심사를 필함
3069,황금추출물
3070,황련뿌리추출물
3071,황벽나무껍질추출물
3072,황산망간
3073,황산톨루엔-2
3074,황색 204호
3075,황색4호
3076,황색4호 #아이시 합성플루오르플로고파이트
3077,황색5호
3078,황색5호 / [내 말이 맞지?] 칼슘알루미늄보로실리케이트
3079,황색산화철
3080,황색산화철 (CI 77492)
3081,황색산화철 [super hype] 탤크
3082,황수선추출물
3083,황해쑥잎수
3084,황해쑥잎수(10
3085,황해쑥잎수(10554ppm)
3086,황해쑥잎수(17
3087,황해쑥잎수(41.95ppm)
3088,황해쑥잎수(8.7ppm)
3089,황해쑥잎수(8390ppm)
3090,황해쑥잎오일
3091,황해쑥잎추출물
3092,황해쑥잎추출물(10ppm)
3093,회향씨추출물
3094,효모/보리씨발효여과물
3095,효모/보리씨발효여과물(9
3096,효모발효물
3097,효모발효여과물
3098,효모추출물 GT
3099,효모추출물GT(중국산)
3100,효모폴리펩타이드
3101,효소식품
3102,효소식품 1
3103,효소식품 2
3104,효소처리스테비아
3105,효소처리스테비아(감미료)
3106,효소처리스테비아1(감미료)
3107,효소처리스테비아2(감미료)
3108,효소처리저분자오크라뮤신(오크라분말(중국산))
3109,후추추출물
3110,흑당밀가루
3111,흑미추출물
3112,흑색 산화철
3113,흑색산화철
3114,흑색산화철 / [현실주의] 칼슘티타늄보로실리케이트
3115,흑색산화철 [01 Light Cover] 티타늄디옥사이드 (CI 77891)
3116,흑색산화철 [4] 합성플루오르플로고파이트
3117,흑색산화철 [6] 폴리메틸실세스퀴옥세인
3118,흑색산화철 [could] 탤크
3119,흑색산화철 [groove] 탤크
3120,흑색산화철 [코 쉐딩 Grayish Brown] 탤크
3121,흑차추출물
3122,흑효모발효물
3123,흑효모발효물*
3124,흰강낭콩추출물분말
3125,흰목이버섯 포자낭과추출물
3126,흰목이버섯포자낭과추출물
3127,흰버드나무껍질추출물
3128,흰버드나무추출분말(인도산)
3129,흰소나무껍질추출물
3130,히드로라이즈드콜라겐액(4)/부틸렌글리콜
3131,히드록 시프로필메틸셀룰로오스혼합제제(히드록시프로필메틸셀룰로스
3132,히드록시에틸셀룰로오스
3133,히드록시프로필메틸셀룰로스
3134,히드록시프로필메틸셀룰로스 혼합제제(히드록시프로필메틸셀룰로스
3135,히드록시프로필메틸셀룰로스)
3136,히드록시프로필메틸셀룰로오스)
3137,히드록시프로필메틸셀룰로오스혼합제제(히드록시프로필메틸셀룰로스
3138,히드록시프로필메틸셀룰로오스혼합제제(히드록시프로필셀룰로스
3139,히드록시프로필셀룰로스 혼합제제(히드록시프로필셀룰로스
3140,히드록시프로필셀룰로스혼합제제1(히드록시프로필셀룰로스
3141,히드록시프로필셀룰로스혼합제제2(히드록시프로필 셀룰로스
3142,히비스커스추출혼합분말)
3143,히스티딘
3144,히스티딘에이치씨엘
3145,히알루론산
3146,히알루론산)
3147,히알루론산) 난류(가금류)
3148,히알루론산혼합제제(덱스트린
